,Spotify ID,artists_id,track_name,album_name,artists,date,duration_ms,song_popularity,added_by,added_at,genres,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
647,5yqiverYlKEA0ly96HPq01,"3jlq566oG3nXIG5HzPcc67,3iYLbtSFtQfUDWO5RKfIem",Flying Free - Original Mix,"Pont Aeri, Vol. 4 EP","Pont Aeri,Marian Dacal",1999-05-06,406400,54,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,makina,0.665,0.967,0,-7.776,1,0.073,0.00518,0.269,0.218,0.39,157.979,4
648,18DmZ510OB9XATcFbQ8vDZ,2jSGzJw0ebJLu7OLVSOcBP,Mi Vecinita,Love And Sex,Plan B,2014-08-25,182293,66,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"reggaeton,trap latino,urbano latino",0.755,0.82,5,-4.408,0,0.0528,0.102,0.0,0.577,0.867,93.995,4
649,23WI5V2eD4EyGKxSl7Pyeq,"5NS0854TqZQVoRmJKSWtFZ,4VMYDCV2IEDYJArk749S6m",Andas En Mi Cabeza,Andas En Mi Cabeza,"Chino & Nacho,Daddy Yankee",2016-02-19,247493,74,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"electro latino,latin hip hop,latin pop,urbano latino,reggaeton,trap latino",0.671,0.954,9,-1.87,1,0.13,0.0244,0.0,0.111,0.556,104.114,4
650,47CTpcsFYIkj7vkLTJxnGe,2BvDJauylrTkLmxrT6S1Eg,una Locura,una Locura,Baby Pantera,2022-05-18,126187,24,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,urbano espanol,0.476,0.605,10,-9.251,0,0.292,0.567,0.0,0.105,0.52,154.195,4
651,0atfY1ew83Ql9nNnJiD2t5,"1vyhD5VmyZ7KMfW5gqLgo5,4IMAo2UQchVFyPH24PAjUs",Bonita,Bonita,"J Balvin,Jowell & Randy",2017-06-02,265746,73,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"reggaeton,reggaeton colombiano,trap latino,urbano latino",0.775,0.867,5,-1.582,0,0.0414,0.0132,0.00684,0.278,0.869,96.038,4
652,5lhcHMDQpNwhM62lSOrvLf,"0qTZZWLzuD59Un5r1speHm,1vyhD5VmyZ7KMfW5gqLgo5,1i8SpTcr7yvPOmcqrbnVXY,4SsVbpTthjScTS7U2hmr1X",Ahora Dice,Ahora Dice,"Chris Jedi,J Balvin,Ozuna,Arcángel",2017-03-17,270493,74,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"reggaeton,trap latino,urbano latino,reggaeton colombiano,puerto rican pop,latin hip hop",0.704,0.691,6,-5.414,1,0.158,0.255,0.0,0.129,0.427,143.982,4
653,6y8z28epOv5FlaxDv1Lo5B,7j6DKwmjbxvpQO8h914uEz,Jordan,Jordan,Ryan Castro,2022-05-24,176142,80,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"reggaeton,trap colombiano,trap latino,urbano latino",0.796,0.68,10,-5.555,0,0.37,0.0575,0.000683,0.103,0.71,179.923,4
654,1797zYiX4cKosMH836X9Gt,"4q3ewBCX7sLwd24euuV69X,3LKXWvXFWrkwUzJWxzwVpW",La Corriente,Un Verano Sin Ti,"Bad Bunny,Tony Dize",2022-05-06,198367,77,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"reggaeton,trap latino,urbano latino",0.663,0.786,11,-3.51,0,0.195,0.229,0.0,0.219,0.579,196.12,4
655,7iwJOi3hlMqZt6pj1sQOBj,52iwsT98xCoGgiGntTiR7K,VISTA AL MAR,VISTA AL MAR,Quevedo,2022-09-09,180672,67,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"rap canario,trap latino,urbano latino",0.759,0.561,0,-5.643,0,0.131,0.803,0.121,0.101,0.491,104.915,4
656,4Z1hHk68XhieniTkqvOwmb,4Orj5NmOg4wuREX0dzsyjR,El Pantalon,Las Chuches,Las Chuches,2004-05-13,229093,45,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"pop flamenco,rumba,spanish pop rock",0.818,0.891,8,-5.658,0,0.215,0.0643,0.0151,0.315,0.823,119.953,4
657,4jMwPJMtMF977ciTvD5fwg,"7iK8PXO48WeuP03g8YR51W,329e4yvIujISKGKz1BZZbO",Si Se Da,Easy Money Baby,"Myke Towers,Farruko",2020-01-24,237013,60,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"reggaeton,trap latino,urbano latino",0.83,0.71,11,-5.523,0,0.326,0.374,0.0,0.0877,0.703,93.977,4
658,0UvZcEfpzVyx47QsRbjyBz,4q3ewBCX7sLwd24euuV69X,El Apagón,Un Verano Sin Ti,Bad Bunny,2022-05-06,201816,70,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"reggaeton,trap latino,urbano latino",0.629,0.698,8,-4.485,1,0.308,0.0509,0.00166,0.0909,0.599,117.765,4
659,31i56LZnwE6uSu3exoHjtB,4q3ewBCX7sLwd24euuV69X,Neverita,Un Verano Sin Ti,Bad Bunny,2022-05-06,173119,79,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"reggaeton,trap latino,urbano latino",0.876,0.498,10,-7.511,1,0.0478,0.0706,0.0,0.143,0.428,122.016,4
660,0kTMK4gNFfLXaTb62w1UaJ,"41vcoPejPG3vv8emJ2R5Ox,768O5GliF0bqscyghggrbE,6rHwFb0YjWexAYxTjm4eIj,5NenY2Jl9wwLRxf86go4Y8",BABY OTAKU,Baby Otaku,"Pablito Pesadilla,Polimá Westcoast,Nickoog Clk,Fran C",2022-08-18,176470,64,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"urbano chileno,trap chileno,trap triste,mambo chileno,reggaeton chileno",0.835,0.747,9,-4.65,1,0.083,0.0492,0.0,0.055,0.432,102.003,4
661,3hc9MB3BEhjBwU0lv14uD3,"2ulUGiMsMrgye4aAP5dmfX,5bPIRYYgVG70w7LNFW8a9P,0IGXUA63Fmw91gdHRicZZs",Playa Del Inglés Vs Mal De Amores (Mashup) - Remix,Playa Del Inglés Vs Mal De Amores (Mashup) (Remix),"Mati Guerra,Vilu Gontero,David Berlanga",2022-12-22,208245,0,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"previa,techengue",0.509,0.683,10,-6.995,1,0.0828,0.0606,0.0,0.334,0.599,127.998,4
662,6Rpbzk2LC8xWZI93RyodAq,"1i8SpTcr7yvPOmcqrbnVXY,2LRoIwlKmHjgvigdNGBHNo",Hey Mor,Hey Mor,"Ozuna,Feid",2022-10-06,196600,69,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"puerto rican pop,reggaeton,trap latino,urbano latino,colombian pop,pop reggaeton,reggaeton colombiano",0.901,0.589,1,-6.713,0,0.289,0.00302,0.000237,0.0992,0.399,98.002,4
663,4yN6xPLopmTLvc27pO9LIE,"1SupJlEpv7RS2tPNRaHViT,3E6xrwgnVfYCrCs0ePERDz",Si Tú La Ves (feat. Wisin),Fénix,"Nicky Jam,Wisin",2017-01-20,221026,66,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"latin hip hop,reggaeton,trap latino,urbano latino",0.685,0.731,5,-5.119,0,0.093,0.204,0.0,0.0722,0.786,177.917,4
664,28O1p0bQXH2F6Qn8jBZZR4,"1fctva4kpRbg2k3v7kwRuS,329e4yvIujISKGKz1BZZbO,1vyhD5VmyZ7KMfW5gqLgo5",Ponle,Ponle,"Rvssian,Farruko,J Balvin",2018-09-06,164764,61,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"reggaeton,reggaeton flow,trap latino,urbano latino,reggaeton colombiano",0.857,0.772,10,-4.737,0,0.195,0.188,0.00181,0.0851,0.589,94.03,4
665,7C1Xj7jf4JLK4x4YYbyp94,3fdQBTHmUNCSo5f76h71PB,Mashup 2020 - Remix,Mashup 2020 (Remix),DJ Martin V,2021-01-14,348000,7,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,previa,0.756,0.551,4,-10.618,0,0.0321,0.227,7.26e-06,0.0849,0.552,100.023,4
666,2XIc1pqjXV3Cr2BQUGNBck,"4q3ewBCX7sLwd24euuV69X,7ltDVBr6mKbRvohxheJ9h1",LA NOCHE DE ANOCHE,EL ÚLTIMO TOUR DEL MUNDO,"Bad Bunny,ROSALÍA",2020-11-27,203200,77,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"reggaeton,trap latino,urbano latino,pop,r&b en espanol",0.856,0.618,7,-4.892,1,0.286,0.0303,0.0,0.0866,0.391,81.993,4
667,5HQVUIKwCEXpe7JIHyY734,"7hJcb9fa4alzcOq3EaNPoG,137W8MRPWKqSmrBGDBFSop,0du5cEVh5yTK9QJze8zA0C","Young, Wild & Free (feat. Bruno Mars)","Young, Wild & Free (feat. Bruno Mars)","Snoop Dogg,Wiz Khalifa,Bruno Mars",2011-10-11,207333,76,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"g funk,gangster rap,hip hop,pop rap,rap,west coast rap,pittsburgh rap,southern hip hop,trap,dance pop,pop",0.715,0.655,0,-6.425,1,0.137,0.0525,0.0,0.115,0.531,95.078,4
668,0jeS8PyyIRAG0A3t5DtL71,7iK8PXO48WeuP03g8YR51W,La Playa,La Playa,Myke Towers,2019-04-09,207731,67,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"reggaeton,trap latino,urbano latino",0.796,0.683,10,-2.754,0,0.15,0.108,0.0,0.107,0.353,140.108,4
669,5Xhqh4lwJPtMUTsdBztN1a,"0EmeFodog0BfCgMzAIvKQp,2R21vXR83lH98kGeO99Y66",Me Gusta,Me Gusta,"Shakira,Anuel AA",2020-01-13,190570,68,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"colombian pop,dance pop,latin pop,pop,reggaeton,reggaeton flow,trap boricua,trap latino,urbano latino",0.775,0.696,1,-5.184,0,0.0681,0.0559,0.00184,0.157,0.775,92.007,4
670,3YURfhPPT7GipmI7pIj0m3,"5TYxZTjIPqKM8K8NuP9woO,23herDudxPBB3S81GB5uG3",Llorando en la Limo (feat. Alizzz),Avida Dollars,"C. Tangana,Alizzz",2018-04-20,139354,0,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"urbano espanol,tontipop,vapor twitch",0.792,0.418,9,-8.484,0,0.176,0.0406,5.07e-06,0.245,0.371,154.997,3
671,68QcquxCS39cQGTsRrJWIR,4q3ewBCX7sLwd24euuV69X,Amorfoda,Amorfoda,Bad Bunny,2018-02-15,153887,75,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"reggaeton,trap latino,urbano latino",0.749,0.418,9,-7.925,0,0.0587,0.985,0.000126,0.0832,0.307,147.887,3
672,6KuqAtoeVzxAYOaMveLNpH,4VMYDCV2IEDYJArk749S6m,Dura,Dura,Daddy Yankee,2018-01-18,200480,70,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"latin hip hop,reggaeton,trap latino,urbano latino",0.783,0.84,1,-3.416,1,0.051,0.174,0.0,0.412,0.839,95.001,4
673,4WDSPCfr60K0HI7YYhEHKu,"00XhexlJEXQstHimpZN910,4q3ewBCX7sLwd24euuV69X",Netflixxx,Netflixxx,"Brytiago,Bad Bunny",2017-06-29,219007,75,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"reggaeton,trap latino,urbano latino",0.703,0.615,6,-5.647,0,0.119,0.691,0.0,0.131,0.637,134.82,4
674,5hcisvFMidkMJlElTO9Qmw,"4q3ewBCX7sLwd24euuV69X,3MHaV05u0io8fQbZ2XPtlC,1vyhD5VmyZ7KMfW5gqLgo5,2T1aUibqR2QC2sINIDQOAK,64aJYyrXljOodnUG6jvhRD",Sensualidad,Sensualidad,"Bad Bunny,Prince Royce,J Balvin,Mambo Kingz,DJ Luian",2017-11-03,297485,71,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"reggaeton,trap latino,urbano latino,bachata,latin hip hop,latin pop,reggaeton colombiano,reggaeton flow",0.807,0.681,11,-6.268,1,0.0983,0.423,0.0,0.0962,0.676,140.006,4
675,34ZrmCQFQGTUZxdLIaaNoa,4ygcJmgRCkZ0AoKkMt1xiZ,Rana,Rana,Karetta el Gucci,2018-06-30,193593,14,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,dominican pop,0.876,0.813,9,-4.255,1,0.171,0.574,0.125,0.0983,0.689,113.013,4
676,5bCqP8qJkx52Ntoe9VvxSe,"0lNg9YtW8USxeZZnEqz3RQ,2ayNSoKPCRAfjp6hQ76hRu",Kung Fu,Kung Fu,"Dasoul,Nacho",2017-04-21,234280,51,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"electro latino,latin pop,pop venezolano,reggaeton,trap latino,urbano latino",0.821,0.803,1,-4.352,1,0.0643,0.15,1.26e-05,0.0805,0.551,105.019,4
677,0oBtwScT4B4BR5kZitNWd5,52iwsT98xCoGgiGntTiR7K,PUNTO G,PUNTO G,Quevedo,2022-11-04,151324,67,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"rap canario,trap latino,urbano latino",0.745,0.77,9,-3.653,1,0.14,0.218,0.00012,0.0504,0.629,92.044,4
678,6t48UVZvQWh5wWfWlCZfzY,4F4pp8NUW08JuXwnoxglpN,La Prendo,La Prendo,Bad Gyal,2022-05-26,181986,61,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"neoperreo,rap catala,rap latina,trap catala,urbano espanol,urbano latino",0.917,0.776,9,-2.248,0,0.154,0.0464,5.54e-05,0.08,0.656,114.941,4
679,7iqOIHHEmu6Vhw25GgQ2eA,"1vyhD5VmyZ7KMfW5gqLgo5,77ziqFxp5gaInVrF2lj4ht",Una Nota,JOSE,"J Balvin,Sech",2021-09-10,170760,62,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"reggaeton,reggaeton colombiano,trap latino,urbano latino,panamanian pop",0.662,0.788,3,-4.55,0,0.205,0.0191,0.0,0.0559,0.711,179.876,4
680,5zj8WNkBrEzlI5FKeYV4ol,"77ziqFxp5gaInVrF2lj4ht,1vyhD5VmyZ7KMfW5gqLgo5",La Luz,La Luz,"Sech,J Balvin",2020-10-31,216746,53,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"panamanian pop,reggaeton,trap latino,urbano latino,reggaeton colombiano",0.665,0.697,9,-4.819,0,0.154,0.427,1.39e-05,0.599,0.556,94.053,4
681,1sviDBcAqVOxMXq4xITVEs,"738wLrAtLtCtFOLvQBXOXp,1vyhD5VmyZ7KMfW5gqLgo5,2oQX8QiMXOyuqbcZEFsZfm,5fMUXHkw8R8eOP2RNVYEZX",Que Calor (with J Balvin & El Alfa),Que Calor (with J Balvin & El Alfa),"Major Lazer,J Balvin,El Alfa,Diplo",2019-09-11,169997,61,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"dance pop,edm,electro house,moombahton,pop,pop dance,reggaeton,reggaeton colombiano,trap latino,urbano latino,dembow,rap dominicano",0.795,0.885,8,-4.13,1,0.0713,0.0375,0.00638,0.292,0.46,126.037,4
682,0gYXw7aPoybWFfB7btQ0eM,"1yxSLGMDHlW21z4YXirZDS,0EmeFodog0BfCgMzAIvKQp,1Cs0zKBU1kc0i8ypK3B9ai",DON'T YOU WORRY,DON'T YOU WORRY,"Black Eyed Peas,Shakira,David Guetta",2022-06-17,196363,69,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"dance pop,pop,pop rap,colombian pop,latin pop,big room,edm,pop dance",0.816,0.875,11,-4.821,1,0.0311,0.203,0.0,0.209,0.491,131.958,4
683,5YUyW9opqNsMSEzzecZih1,"1SupJlEpv7RS2tPNRaHViT,1vyhD5VmyZ7KMfW5gqLgo5",X,Intimo,"Nicky Jam,J Balvin",2019-11-01,172854,76,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"latin hip hop,reggaeton,trap latino,urbano latino,reggaeton colombiano",0.594,0.749,9,-5.298,0,0.056,0.0338,0.00106,0.3,0.694,179.968,4
684,6bNB5gxFX6Q87DbQWb8OWZ,"0EmeFodog0BfCgMzAIvKQp,7AcV1lk8Zrgo1691PDWEle",Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),Listen Up! The Official 2010 FIFA World Cup Album,"Shakira,Freshlyground",2010-05-28,202626,67,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"colombian pop,dance pop,latin pop,pop,african rock,afropop,kwaito,south african jazz,south african pop,south african pop dance",0.758,0.871,2,-6.408,1,0.147,0.0062,0.0,0.0663,0.753,126.994,4
685,2A17TySL9lcoRTA28w9yfB,"0EmeFodog0BfCgMzAIvKQp,5jvQoouPSDvUEwynz5KPpv",La La La (Brazil 2014) (feat. Carlinhos Brown),"The 2014 FIFA World Cup Official Album: One Love, One Rhythm","Shakira,Carlinhos Brown",2014-05-09,197680,60,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"colombian pop,dance pop,latin pop,pop,axe,latin alternative,mpb,samba reggae",0.783,0.806,11,-5.449,1,0.0763,0.179,0.000113,0.341,0.576,127.98,4
686,19t0Z7qsoV6A1CGJVYRnjm,"0EmeFodog0BfCgMzAIvKQp,52aHqEQZ802daFzuMHfcES",Rabiosa (feat. El Cata),Sale el Sol,"Shakira,El Cata",2010-10-19,170386,62,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"colombian pop,dance pop,latin pop,pop",0.827,0.832,0,-5.373,1,0.121,0.0378,2.57e-05,0.157,0.737,133.01,4
687,0FirgnvrpCkkhdaq64Gfen,52iwsT98xCoGgiGntTiR7K,YANKEE,DONDE QUIERO ESTAR,Quevedo,2023-01-20,194400,66,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"rap canario,trap latino,urbano latino",0.544,0.747,6,-4.659,1,0.194,0.389,6.81e-06,0.159,0.476,123.647,5
688,54ELExv56KCAB4UP9cOCzC,"12vb80Km0Ew53ABfJOepVz,4q3ewBCX7sLwd24euuV69X",Gato de Noche,Gato de Noche,"Ñengo Flow,Bad Bunny",2022-12-22,227013,73,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"reggaeton,trap latino,urbano latino",0.892,0.662,8,-3.894,1,0.162,0.169,1.24e-06,0.363,0.607,93.976,4
689,6VpnpePeNlOmzUR3r5Ydrk,"0Q8NcsJwoCbZOHHW63su5S,1GKIlPFdcewHtpDVCQ8zmJ,5XJDexmWFLWOkjOEjOVX3e,4zOhMWD0LoBe2nP7s9cHhX",Pensabas,Pensabas,"Mora,Brray,Eladio Carrion,Joyce Santana",2017-12-29,292000,69,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"trap latino,urbano latino,reggaeton,reggaeton flow,trap boricua,trap triste",0.624,0.447,8,-13.353,0,0.0794,0.291,1.21e-05,0.24,0.556,93.915,4
690,4HehbhlVK81hZT5Yg7QmiR,77ziqFxp5gaInVrF2lj4ht,Foto En Panty,Ya Casi Vienen,Sech,2022-10-28,174946,54,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"panamanian pop,reggaeton,trap latino,urbano latino",0.824,0.893,4,-5.351,0,0.123,0.174,0.0,0.592,0.784,100.062,4
691,3Ikl1NP2ZnR2QktOqkdQfi,2bSQxEqvD23Y4W6ztHaann,"Sarri, Sarri",A Frontline Compilation,Kortatu,1983-05-15,245853,48,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"euskal rock,latin alternative,punk euskera,spanish punk",0.504,0.814,8,-8.349,1,0.14,0.32,0.0,0.0589,0.962,170.947,4
692,71cEGt2SrA5toSCCTVpLMU,2UOx6w3eHpPKc3RBnNV3Rl,Played-A-Live (The Bongo Song) - Radio Edit,Played-A-Live (The Bongo Song),Safri Duo,2000-01-01,200333,62,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,eurodance,0.594,0.996,8,-6.993,0,0.0633,0.0738,0.937,0.956,0.349,138.01,4
693,5nJaS3PEpyPfaWiLxIGtRX,33ScadVnbm2X8kkUqOkC6Z,Virtual Diva,iDon,Don Omar,2009-01-01,239493,72,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"latin hip hop,puerto rican pop,reggaeton,trap latino,urbano latino",0.785,0.881,8,-4.205,0,0.0505,0.212,0.0,0.753,0.729,113.999,4
694,4oROqjxNSBrVxrcSaW77Mc,4VMYDCV2IEDYJArk749S6m,Perros Salvajes,Prestige,Daddy Yankee,2012-01-01,190310,62,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"latin hip hop,reggaeton,trap latino,urbano latino",0.806,0.804,6,-4.84,0,0.146,0.0615,0.0,0.115,0.767,88.018,4
695,0rvbMTIWwMZaMC9UnubDPb,0Q8NcsJwoCbZOHHW63su5S,DOMINGO DE BOTE,PARAÍSO,Mora,2022-11-03,190745,68,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"trap latino,urbano latino",0.813,0.772,0,-4.921,1,0.117,0.121,0.0,0.0886,0.443,119.99,4
696,3E7dfMvvCLUddWissuqMwr,5YGY8feqx7naU7z4HrwZM6,Party In The U.S.A.,The Time Of Our Lives (International Version),Miley Cyrus,2009-01-01,202066,82,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,pop,0.652,0.698,10,-4.667,0,0.042,0.00112,0.000115,0.0886,0.47,96.021,4
697,5IypFJnPEwFAPDTRz14ijX,08Cb5OwPZ7SrS19MNYaHqz,Como Tu No Hay Dos,Como Tu No Hay Dos,Buxxi,2011-12-20,226925,59,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"electro bailando,electro latino",0.592,0.894,6,-5.392,1,0.0844,0.0329,0.0,0.315,0.809,125.985,4
698,3dnP0JxCgygwQH9Gm7q7nb,"0XeEobZplHxzM9QzFQWLiR,12GqGscKJx3aE4t07u7eVZ",Ella Baila Sola,Ella Baila Sola,"Eslabon Armado,Peso Pluma",2023-03-16,165671,81,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"corrido,corridos tumbados,sad sierreno,sierreno",0.668,0.758,5,-5.176,0,0.0332,0.483,1.89e-05,0.0837,0.834,147.989,3
699,2NFadq6pUeiVEihLvUlOSr,"716NhGYqD1jl2wI1Qkgq36,1mcTU81TzQhprhouKaTkpq","Rauw Alejandro: Bzrp Music Sessions, Vol. 56","Rauw Alejandro: Bzrp Music Sessions, Vol. 56","Bizarrap,Rauw Alejandro",2023-06-21,191254,71,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"argentine hip hop,pop venezolano,trap argentino,trap latino,urbano latino,puerto rican pop,reggaeton",0.774,0.572,11,-6.0,1,0.0506,0.3,0.00326,0.315,0.489,128.01,4
700,2X1P55Lrz0g5X2OQd8n4c9,"5jvQoouPSDvUEwynz5KPpv,5qeaKQ7gFhK3wGupHw90fT",María Caipirinha (with Dj Dero),"Latin Fitness Dance 2012 - Workout Cardio Music - The Hits for Your Workout (Pop Kuduro, Cumbia, Latin House, Dembow, Merengue, Salsa, Bachata)","Carlinhos Brown,DJ Dero",2011-11-21,249653,43,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"axe,latin alternative,mpb,samba reggae",0.851,0.933,4,-5.574,0,0.105,0.194,6.57e-06,0.063,0.935,134.053,4
701,5QQtOWORN6aahgbIMhnANA,1HGIl0dRgmigwgyv074UMy,La Sandía,La Sandía,Charanga la Nota,2018-01-31,255576,36,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,,0.709,0.711,5,-9.609,0,0.113,0.352,0.285,0.108,0.93,152.082,4
702,54FoR5osiOJtVae7SCdSnq,"1RBzGO6Nm3uyhUSxP7EDWO,6w9ToX5slZ4uIdmD17hJ3c,1Ts9of7VPZElwPQnqnDSfW",HASTA ABAJO,HASTA ABAJO,"KEVIN ROLDAN,Bryant Myers,Lyanno",2019-07-26,229946,57,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"reggaeton,reggaeton colombiano,trap latino,urbano latino,reggaeton flow,trap boricua",0.702,0.669,5,-5.103,1,0.368,0.284,0.0,0.33,0.638,169.914,4
703,4lyLIFuIXu6Rbj3dFBMg3p,"6w9ToX5slZ4uIdmD17hJ3c,00me4Ke1LsvMxt5kydlMyU",Momentos,La Oscuridad,"Bryant Myers,Cosculluela",2018-07-27,218520,12,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"reggaeton,reggaeton flow,trap latino,urbano latino,latin hip hop",0.676,0.654,10,-3.77,0,0.151,0.3,2.76e-05,0.14,0.737,174.147,4
704,0LKu09Iq053CEUZ5ktQEWc,"1r4hJ1h58CWwUQe3MxPuau,2LRoIwlKmHjgvigdNGBHNo",Mojando Asientos (feat. Feid),Mojando Asientos (feat. Feid),"Maluma,Feid",2022-03-24,252162,66,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"latin pop,reggaeton,reggaeton colombiano,trap latino,urbano latino,colombian pop,pop reggaeton",0.773,0.767,7,-4.019,1,0.0819,0.0352,0.0,0.299,0.49,94.99,4
705,559YUIWxUc8Mx4lsla13Ff,"0Q8NcsJwoCbZOHHW63su5S,4aSlfXDn9R60UlbZEboBUy",MODELITO,PARAÍSO,"Mora,YOVNGCHIMI",2022-11-03,190496,78,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"trap latino,urbano latino",0.711,0.752,7,-7.574,0,0.2,0.191,0.0106,0.338,0.528,145.047,4
706,6UR1k5NGqgNGzgVmMtT768,"1fIJZfSmqQkuqfKNRmrS1V,5ys86BAZteP8RpVCDmT4p5,3dC19P4w1BbDuwCailjybv",Cabaña,Cabaña,"El Jordan 23,Los Patos Feos Inc,Nes",2023-06-24,178836,79,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"mambo chileno,urbano chileno",0.722,0.76,11,-5.462,1,0.0584,0.159,0.0,0.12,0.724,98.042,4
707,6d4o00VKYnYb1DgvZr2xuV,"42FPpLXLAA9C9H5FXp6RbJ,78oWym4ACzyf81OAeS0dHY,3VASiWHuSkZzujob6UXob6",Lay All Your Love On Me,Lay All Your Love On Me,"Lietru,YAMAS,Lavinia Hope",2023-11-10,149250,70,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,hypertechno,0.655,0.9,7,-4.306,1,0.147,0.0168,0.0245,0.363,0.334,159.938,4
708,1WedZeiezCmCEOzLwhx0hV,"1vyhD5VmyZ7KMfW5gqLgo5,790FomKkXshlbRYZFtlgla,1SupJlEpv7RS2tPNRaHViT,6VOoiigTiLVgsMQPP1JOdC,5IYRfypwG9BDDh5ZRPI80z,5OBK3iQwjNQqElPmn4TgAE",Poblado - Remix,Poblado (Remix),"J Balvin,KAROL G,Nicky Jam,Crissin,Totoy El Frio,Natan & Shander",2021-06-18,393280,68,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"reggaeton,reggaeton colombiano,trap latino,urbano latino,latin hip hop",0.813,0.809,3,-5.382,0,0.0846,0.102,1.37e-06,0.377,0.646,93.005,4
709,4aczXDNX8bX98fLkNNdwPO,"6KBhywwNM5dStjqjHeNndc,05i5DIXDf4Ai4NEPEi3uBZ",Buscate Otro,Buscate Otro,"Jc La Nevula,Atomic Otro Way",2017-04-12,213655,0,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"dominican pop,trap dominicano,dembow,rap dominicano",0.823,0.687,0,-4.924,0,0.155,0.246,1.76e-06,0.116,0.4,100.069,4
710,4sCSUQnWQ6HJsOMjfPicdn,"33ScadVnbm2X8kkUqOkC6Z,5bv5RplEOwdCvhq0EILh9E",Danza Kuduro,Fast Five (Original Motion Picture Soundtrack),"Don Omar,Lucenzo",2011-01-01,198386,75,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"latin hip hop,puerto rican pop,reggaeton,trap latino,urbano latino",0.701,0.896,0,-6.459,1,0.0814,0.0866,0.0,0.0572,0.896,130.067,4
